# Directed Node Graph 
# Autonomous systems (graph is undirected, each edge is saved twice)
# Nodes: 6474    Edges: 26467
# SrcNId	DstNId
4513	701
4513	1239
4513	2497
4513	2828
4513	2856
4513	2914
4513	3333
4513	3561
4513	4513
4513	5400
4513	5459
4513	7217
4513	10450
4513	11082
4513	11559
4513	11825
4513	11929
4513	12001
4513	12101
4513	12110
4513	12193
4513	12220
4513	13411
4513	13873
4513	13902
4513	13913
4513	13985
4513	14108
4513	14415
11678	293
11678	3561
7194	293
7194	701
7194	1239
7194	2828
7194	2914
7194	3561
7194	6660
7194	7194
7194	10742
5496	293
5496	701
5496	702
5496	1200
5496	1239
5496	2828
5496	2914
5496	3333
5496	5409
5496	5413
5496	5459
5496	5496
5496	8582
5496	12854
3424	293
3424	1330
6365	293
6365	701
6365	2828
6365	2914
6365	5646
6365	13406
6365	13592
6405	293
6405	701
6405	2041
6405	2828
6405	3686
6405	6405
6405	6660
11135	293
11135	3491
11135	5646
7960	293
7960	2497
7960	2828
7960	2914
7960	3356
7960	3561
7960	4969
7960	6082
7960	6453
7960	10744
7960	10792
7960	13597
1843	297
1263	297
1263	5058
1254	297
1254	1254
4511	297
4511	4511
4511	6198
4511	11095
1749	297
298	7170
299	1852
299	11422
303	5872
303	5978
303	7170
5872	303
5872	724
5872	2721
5978	303
374	7170
376	3493
376	6509
3493	376
3493	701
3493	705
3493	816
3493	6407
3493	10261
3493	10354
3493	11290
3493	11742
3493	13418
1334	377
1334	1673
1334	3388
1334	3912
385	400
400	385
400	721
395	721
398	721
412	721
422	721
424	721
440	721
467	721
497	721
789	513
789	2200
6719	513
6719	2686
6719	3334
6719	4000
6719	5378
6719	5622
6719	6730
6719	6893
6719	8199
6719	8408
6719	9044
6719	12350
6719	12651
3350	513
12337	517
12337	1273
12337	12337
8384	517
8384	8572
12331	517
12331	1270
12331	12331
6710	517
8569	517
8569	9126
3745	517
3745	3320
3745	3745
8549	517
8549	3257
12404	517
12404	5539
12404	12404
12503	517
12503	5430
8687	517
8687	2871
8687	9126
8881	517
8881	3292
12480	517
523	721
523	7170
544	1741
1741	544
1741	565
1741	1739
1741	2603
1741	3221
1741	3343
1741	12630
12093	549
802	549
808	549
65002	549
65002	6509
12263	549
12263	2767
12263	12263
553	553
553	1270
553	1275
1270	553
1270	702
1270	1889
1270	3209
1270	5409
1270	5430
1270	5621
1270	6805
1270	6900
1270	8360
1270	8373
1270	8602
1270	8735
1270	8794
1270	8852
1270	8864
1270	8879
1270	8892
1270	8925
1270	8939
1270	9007
1270	9066
1270	9072
1270	9164
1270	9175
1270	9182
1270	12288
1270	12291
1270	12292
1270	12331
1270	12343
1270	12355
1270	12371
1270	12458
1270	12466
1270	12506
1270	12510
1270	12531
1270	12581
1270	12610
1270	12612
1270	12625
1270	12638
1270	12653
1270	12664
1270	12676
1270	12678
1270	12731
1270	12796
555	3561
555	7170
557	701
559	559
559	701
559	8933
565	1741
1913	568
1913	1556
1913	1559
1913	1562
1913	1564
1913	1569
1913	1580
1913	1589
1913	1590
1913	1984
1913	2632
1913	2746
1913	5256
1913	5839
1913	6595
1733	568
1733	772
5927	568
5927	721
854	577
854	8111
854	11260
854	12239
684	577
684	3602
684	7398
684	13365
803	577
803	1239
803	6509
11085	577
11085	816
855	577
855	611
855	11998
2652	577
2652	820
2652	2651
2652	2652
2652	2659
2652	6463
800	577
800	800
800	2767
800	10972
7122	577
7122	11566
8187	577
6183	577
6183	816
6183	2767
7734	577
7734	1849
7734	2548
7734	2767
7734	4433
7734	7734
12226	577
12226	816
12226	12226
7788	577
7788	816
7788	6453
7788	6463
11453	577
11453	7794
10264	577
10264	2493
10264	6401
831	577
5690	577
5690	3602
5690	5690
5690	11522
7781	577
7781	3602
7781	7781
3848	577
11489	577
11489	10354
11489	11489
10808	577
10808	816
11666	577
11084	577
11084	816
592	7170
11685	600
11685	7018
11685	11685
14066	600
14066	6347
6095	600
6095	701
6095	1239
6095	2548
6095	3561
6095	6095
611	855
613	613
613	1239
613	6347
6347	613
6347	701
6347	1239
6347	1787
6347	2015
6347	2033
6347	2044
6347	3356
6347	3561
6347	3737
6347	3796
6347	3998
6347	4239
6347	4372
6347	4471
6347	4527
6347	4539
6347	4943
6347	5076
6347	5086
6347	5656
6347	5697
6347	5756
6347	5771
6347	6108
6347	6109
6347	6144
6347	6302
6347	6337
6347	6345
6347	6347
6347	6411
6347	6428
6347	6461
6347	6463
6347	6571
6347	6576
6347	6620
6347	7042
6347	7097
6347	7104
6347	7113
6347	7142
6347	7258
6347	7431
6347	7439
6347	7737
6347	7742
6347	7752
6347	7767
6347	7770
6347	7829
6347	7859
6347	7869
6347	7881
6347	7949
6347	7951
6347	8077
6347	8149
6347	8158
6347	8180
6347	10263
6347	10267
6347	10422
6347	10469
6347	10492
6347	10510
6347	10538
6347	10557
6347	10558
6347	10573
6347	10576
6347	10621
6347	10689
6347	10710
6347	10749
6347	10789
6347	10791
6347	10800
6347	10811
6347	10815
6347	10928
6347	10930
6347	10950
6347	10973
6347	10977
6347	10985
6347	10989
6347	11016
6347	11020
6347	11070
6347	11133
6347	11142
6347	11168
6347	11186
6347	11190
6347	11206
6347	11215
6347	11239
6347	11251
6347	11282
6347	11303
6347	11319
6347	11323
6347	11325
6347	11406
6347	11471
6347	11483
6347	11496
6347	11539
6347	11543
6347	11549
6347	11553
6347	11565
6347	11586
6347	11622
6347	11755
6347	11774
6347	11789
6347	11811
6347	11899
6347	11942
6347	11953
6347	11976
6347	12029
6347	12053
6347	12077
6347	12137
6347	12204
6347	12221
6347	12237
6347	12250
6347	12253
6347	13328
6347	13333
6347	13354
6347	13396
6347	13409
6347	13416
6347	13417
6347	13435
6347	13467
6347	13493
6347	13513
6347	13573
6347	13654
6347	13689
6347	13693
6347	13710
6347	13721
6347	13726
6347	13740
6347	13749
6347	13770
6347	13775
6347	13818
6347	13893
6347	13973
6347	14025
6347	14066
6347	14079
6347	14082
6347	14140
6347	14151
6347	14171
6347	14194
6347	14206
6347	14229
6347	14293
6347	14315
6347	14415
6347	14431
6347	14517
6347	14523
619	724
635	724
637	721
638	721
646	646
646	701
646	3739
659	10774
10774	659
10774	1239
3856	668
3856	2041
3856	2828
3856	3914
3856	5409
3856	5637
3856	7170
676	3597
676	10834
3597	676
3597	1800
3597	5745
10834	676
10834	4926
10834	4967
10834	5648
10834	7908
679	1853
679	2686
2686	679
2686	1755
2686	1849
2686	2685
2686	3300
2686	3333
2686	3339
2686	4546
2686	5409
2686	5425
2686	5435
2686	5459
2686	6719
2686	8215
2686	8544
2686	8620
2686	8667
2686	8778
2686	8905
2686	9041
2686	12302
2686	12361
2686	12595
2686	12635
1853	679
1853	760
1853	1113
1853	1114
1853	1117
1853	1119
1853	1120
1853	1205
1853	1755
1853	1776
1853	1901
1853	2036
1853	6720
1853	8380
1853	8670
1853	8692
1853	8933
681	4648
14031	683
14031	14031
7398	684
7398	816
7398	3602
3602	684
3602	701
3602	814
3602	816
3602	1239
3602	3602
3602	3812
3602	4143
3602	4509
3602	4939
3602	5071
3602	5688
3602	5690
3602	5755
3602	5769
3602	6327
3602	6401
3602	6463
3602	6539
3602	6638
3602	6997
3602	7271
3602	7307
3602	7361
3602	7398
3602	7456
3602	7781
3602	7826
3602	7861
3602	11969
3602	12021
3602	12059
3602	12188
3602	13319
3602	13773
3602	13911
3602	14116
13365	684
685	2548
690	701
690	1323
690	1677
1677	690
1677	1665
1677	1673
1677	1675
1677	1697
1323	690
1323	1673
700	1740
6504	701
6504	1239
6504	3561
6504	6504
6504	7018
13625	701
10851	701
10851	6203
10851	6299
10851	7018
10851	10851
10851	11354
11959	701
8143	701
8143	3132
8143	3561
8143	6453
8143	7018
8143	13686
8143	14111
12045	701
12045	7018
8074	701
8074	1239
8074	3561
8074	7018
4592	701
4592	7018
13375	701
13375	7018
6198	701
6198	3681
6198	3996
6198	4511
6198	6140
6198	6233
6198	10273
6198	11377
6198	12013
6198	13627
11810	701
11810	3561
11810	7018
6411	701
6411	5673
6411	6172
6411	6347
6411	7018
6507	701
6507	3561
11971	701
11971	7018
13471	701
13443	701
13443	7018
11400	701
11400	1239
11400	7018
6410	701
6410	5650
6410	7018
13321	701
12156	701
12156	1239
12156	7018
10625	701
10625	7018
10453	701
10453	7018
6082	701
6082	1239
6082	1784
6082	2828
6082	2914
6082	3394
6082	6480
6082	7018
6082	7181
6082	7960
6082	8125
6082	11614
6082	12101
6082	13642
6082	13775
6082	14243
10603	701
10603	7018
3585	701
3585	7018
12069	701
12069	7018
7046	701
7046	703
7046	7046
7046	7360
7046	10953
12223	701
12223	7018
8079	701
8079	1239
8079	2548
8079	3670
8079	7888
8079	8079
8079	8132
8079	11477
8079	14153
705	701
705	702
705	814
705	815
705	816
705	1890
705	3493
705	4926
11427	701
11427	3561
11427	4323
11427	7018
11427	7922
11427	11427
12271	701
12271	7018
12271	7922
12271	12271
7016	701
7016	7016
7016	7922
814	701
814	705
814	815
814	3602
814	3812
814	6327
814	6539
814	9269
852	701
852	838
852	839
852	1239
852	1691
852	3359
852	6171
852	6327
852	6509
852	6638
852	7861
852	10482
852	11257
816	701
816	705
816	813
816	815
816	818
816	3493
816	3602
816	3672
816	4939
816	5688
816	5765
816	6183
816	6241
816	6327
816	6401
816	6407
816	7036
816	7271
816	7366
816	7398
816	7443
816	7456
816	7788
816	7794
816	7992
816	10329
816	10388
816	10400
816	10520
816	10687
816	10808
816	10856
816	11084
816	11085
816	11103
816	11119
816	11679
816	11814
816	12021
816	12188
816	12226
816	13418
816	13657
816	14078
816	14193
816	14472
4279	701
4279	3561
4279	14291
7015	701
7015	3561
7015	7015
7015	7018
7015	7922
11690	701
11690	1239
12097	701
12097	1239
12097	2548
12097	6259
12097	11060
8062	701
8062	3464
8062	3996
6388	701
6388	3464
6388	7098
13368	701
7029	701
11255	701
11255	3561
11255	13855
6128	701
6128	1239
6128	2548
6128	6128
6128	12251
6128	13455
6128	13554
6983	701
6983	3452
6983	4355
6983	6112
6983	7079
6983	11109
6983	11580
6983	11693
6983	12173
8047	701
8047	3561
8047	7915
8047	10483
8047	11090
11213	701
11213	1239
11213	3356
11232	701
13659	701
13659	3914
4926	701
4926	705
4926	1239
4926	3561
4926	4270
4926	4926
4926	5648
4926	6057
4926	6147
4926	6813
4926	7004
4926	7005
4926	7018
4926	7049
4926	8066
4926	10277
4926	10318
4926	10452
4926	10481
4926	10605
4926	10671
4926	10757
4926	10785
4926	10795
4926	10834
4926	10986
4926	11008
4926	11014
4926	11063
4926	11193
4926	11256
4926	11311
4926	11315
4926	11373
4926	11392
4926	11411
4926	11450
4926	11451
4926	11503
4926	11750
4926	11908
4926	12264
4926	13591
4926	13878
4926	13934
13432	701
13432	4565
11981	701
7332	701
7332	3669
7332	11871
7332	13777
3300	701
3300	702
3300	1200
3300	1220
3300	1273
3300	1299
3300	1755
3300	1889
3300	2007
3300	2497
3300	2686
3300	2828
3300	3300
3300	3304
3300	3305
3300	3329
3300	3330
3300	3333
3300	3352
3300	5089
3300	5378
3300	5403
3300	5417
3300	5427
3300	5466
3300	5539
3300	5577
3300	5595
3300	5620
3300	5623
3300	6661
3300	6705
3300	6742
3300	6754
3300	6762
3300	6764
3300	6772
3300	6799
3300	6805
3300	6829
3300	6842
3300	6847
3300	7018
3300	8196
3300	8245
3300	8259
3300	8327
3300	8354
3300	8397
3300	8514
3300	8673
3300	8731
3300	8737
3300	8820
3300	8933
3300	8938
3300	9008
3300	9083
3300	12298
3300	12338
3300	12401
3300	12454
3300	12457
3300	12602
3300	12667
5774	701
5774	5673
2647	701
2647	7176
8960	701
8960	5384
8960	8961
1680	701
1680	6453
1680	8738
1680	8958
1680	12441
5594	701
5594	1103
5594	1239
5594	3356
5594	5378
5594	5409
5594	5413
5594	5459
5594	5560
5594	6461
5594	6678
5594	6729
5594	6758
5594	6760
5594	6771
5594	6904
5594	8527
5594	8554
5594	8784
5594	8999
5594	9036
5594	9121
5594	12362
5594	12372
5594	12417
5594	12488
6762	701
6762	1239
6762	2609
6762	3300
6762	3549
6762	4755
6762	5391
6762	5505
6762	5532
6762	6453
6762	6568
6762	6664
6762	6665
6762	6713
6762	6758
6762	7303
6762	7642
6762	8193
6762	8225
6762	8244
6762	8400
6762	8447
6762	8761
6762	9079
6762	10569
6762	11960
6762	12626
6762	12797
8210	701
8210	1239
8210	1755
8210	1833
8210	2119
8210	3333
8210	3561
8210	5413
8210	5459
8210	6721
8210	6726
8210	8264
8210	9177
5089	701
5089	702
5089	1849
5089	2914
5089	3300
5089	5378
5089	5459
5089	5500
5089	7018
5089	9011
5089	12323
703	701
703	2497
703	3084
703	3363
703	4142
703	4158
703	4614
703	4623
703	4627
703	4641
703	4677
703	4711
703	4716
703	4740
703	7046
703	7468
703	7540
703	7578
703	7589
703	7646
703	7650
703	7683
703	7722
703	9269
703	9304
703	9366
703	9474
703	9502
703	9513
703	9655
703	9660
703	9666
703	9714
703	9729
703	9732
11737	701
11737	2914
13954	701
12199	701
12010	701
12041	701
12041	2548
11574	701
11574	2914
11826	701
11826	2914
11595	701
11595	11595
11795	701
11795	1740
13813	701
11910	701
11910	2548
10434	701
8136	701
13516	701
13516	1239
12054	701
12054	2548
11377	701
11377	2277
11377	6198
11377	10476
11377	11137
11377	11377
11377	11562
13894	701
13894	1239
11764	701
11764	2146
11764	4200
11764	7727
13576	701
11664	701
14082	701
14082	6347
11813	701
11996	701
10553	701
12117	701
12117	3549
11132	701
11132	2548
13378	701
13378	2551
11486	701
13851	701
13851	11853
11891	701
11891	11891
11891	13329
10769	701
11163	701
11163	2548
11163	3561
8000	701
8000	3561
10673	701
10673	3549
13454	701
13454	1239
7799	701
13360	701
14010	701
12194	701
10788	701
10484	701
10484	1740
10484	3561
12127	701
12127	2914
11601	701
11601	3561
12237	701
12237	6347
12274	701
12274	2510
12274	3561
12274	12274
14292	701
11211	701
11211	2548
12197	701
11349	701
12246	701
12246	6453
7261	701
7261	3561
11584	701
11584	12883
13638	701
13638	1239
13339	701
12287	701
12287	3561
14315	701
14315	6347
11548	701
11548	6259
13399	701
13399	1239
13399	3561
13335	701
13335	2548
13379	701
13379	1239
7131	701
7131	5727
12151	701
13312	701
13312	3951
11214	701
11214	1239
11214	11214
13570	701
13380	701
13380	2548
13380	3356
14036	701
14036	1239
2140	701
2140	1332
2140	2140
2140	2685
13793	701
13419	701
13419	1239
13419	3561
12196	701
12196	1740
12196	12196
4960	701
14265	701
14265	3561
10866	701
10866	7910
10530	701
10530	2027
10530	2277
10530	3132
10530	4995
10530	5378
10530	5459
10530	5704
10530	5710
10530	6127
10530	6461
10530	6487
10530	7001
10530	7473
10530	7590
10530	7701
10530	8301
10530	8509
10530	8851
10530	9127
10530	9334
10530	9558
10530	9730
10530	9735
10530	10269
10530	10417
10530	10476
10530	10586
10530	10697
10530	11835
10530	12143
10530	12687
10530	13856
10530	13999
10530	14202
9269	701
9269	703
9269	814
9269	4637
9269	4680
9269	7499
8012	701
8012	2548
8012	10910
12062	701
11935	701
11935	3356
11233	701
11233	2914
11233	6367
11233	11233
13534	701
13568	701
13568	1239
11908	701
11908	2914
11908	4200
11908	4926
11908	6461
11908	11331
13830	701
13830	10912
13532	701
13532	4565
6544	701
13762	701
13762	3561
13626	701
13626	2914
10884	701
10884	1325
10884	10884
11035	701
11035	10598
13614	701
13614	5650
11550	701
11550	5072
11550	11550
14330	701
14330	1239
13457	701
13457	10660
13586	701
13586	1239
13445	701
13445	1239
13445	14095
13740	701
13740	6347
10461	701
10461	1239
10461	3356
10461	3561
10461	4565
13703	701
13703	4565
7042	701
7042	1982
7042	6347
10571	701
10571	2548
10431	701
13812	701
11319	701
11319	6347
13952	701
13952	12019
14037	701
14219	701
14219	2548
14067	701
14067	12179
14506	701
13765	701
13765	3850
11473	701
11473	11530
13896	701
13896	2548
11849	701
10334	701
10334	1239
10334	1740
10334	3561
10334	7182
13887	701
13887	1239
14114	701
13976	701
8182	701
14034	701
14034	2548
13931	701
10477	701
10477	7018
14063	701
11952	701
11952	10913
13511	701
13511	10912
14196	701
14039	701
13927	701
13927	2379
4286	701
14133	701
14299	701
14299	7018
14279	701
14329	701
14329	1239
14127	701
14143	701
14143	7018
14205	701
14154	701
12144	701
12144	1833
12144	3549
12144	4565
14124	701
14124	1239
6371	701
6371	3790
6371	4200
6371	6471
14194	701
14194	6347
14507	701
14507	2914
13916	701
13983	701
10760	701
14290	701
6521	701
6521	5650
11653	701
11653	1239
14244	701
14244	1239
14352	701
6938	701
6938	3356
6225	701
6225	1239
6225	3561
6225	11307
6225	13744
6223	701
6223	1239
6223	2548
6223	11052
6223	11521
6223	11639
6226	701
6226	1239
6226	4211
10424	701
10424	2548
10826	701
10826	1239
10826	2548
10826	10826
10828	701
10828	1239
10828	2548
10828	10828
10828	11102
10828	14342
6224	701
6224	1239
6224	13491
10832	701
10832	1239
10825	701
10825	1239
10825	2548
10825	10825
10833	701
10833	1239
10383	701
10383	2548
11225	701
11225	1239
11225	10835
3742	701
3742	1239
3742	3699
3742	5687
3384	701
3384	2914
3384	3384
3384	4148
3384	4310
3384	4984
3384	5702
3384	6070
3384	6107
3384	6210
3384	6391
3384	6660
3384	6986
3384	7006
3384	7095
3384	7319
3384	7868
3384	10836
3384	10848
3384	10909
3384	11652
3384	11778
3384	11799
3384	11846
3384	11860
3384	11973
3384	12096
3384	12225
3384	13696
3384	13945
3384	14350
10514	701
10514	1239
10514	1698
10514	2914
10514	3561
10514	6967
10514	11576
10514	12035
5056	701
5056	1239
5056	3561
5056	7880
5056	10726
5056	11334
5003	701
5003	3817
5003	3831
5003	4259
5003	5003
5003	10589
1744	701
6912	701
6912	2553
6912	3996
3701	701
3701	1798
3701	2914
3701	3561
3701	3582
3701	4201
3701	4222
3701	6366
3701	7396
3701	10876
6381	701
6381	6356
7281	701
11030	701
11030	1740
11030	11030
7515	701
7515	2510
7515	2514
7515	2518
7515	2914
7515	4645
7515	4657
7515	4673
7515	4713
7515	4774
7515	6453
7515	6461
7515	7515
7515	7674
7515	8952
7515	9293
7515	9299
7515	9515
7515	10743
7515	11158
7515	13495
2150	701
2150	1239
2150	2150
2150	5673
2150	10294
6385	701
3850	701
3850	1239
3850	13765
11964	701
11964	2914
1832	701
1832	1740
1832	11537
1982	701
1982	5696
1982	6295
1982	7042
1982	10594
6071	701
7435	701
7435	3561
8061	701
7893	701
7893	2048
7893	2055
7893	7893
7893	10984
13784	701
3680	701
3680	1740
3680	7018
7792	701
7792	5006
7792	7792
7360	701
7360	5673
7360	7046
7360	7360
11094	701
11094	1740
715	701
715	1239
715	1740
715	2828
715	3557
715	3561
715	4432
715	4560
715	6461
715	7216
715	8046
715	11076
715	11123
715	11747
715	13442
2853	701
2853	5515
2853	5574
6091	701
2648	701
6380	701
6380	3996
2899	701
2899	1239
2899	2899
2899	3561
2899	5650
2899	10702
2899	11252
10754	701
10754	2041
10754	10754
4722	701
4722	1239
4722	2510
4722	3561
4722	4682
4722	4722
4722	4725
14298	701
14298	1239
14486	701
14486	1740
2712	701
11355	701
6437	701
8158	701
8158	6347
6431	701
6431	6431
6431	7018
5106	701
5106	5102
5106	5103
5106	5104
5106	5105
6913	701
6913	3996
11418	701
11418	3549
11418	3561
5977	701
6423	701
6423	11995
10564	701
10831	701
10831	2548
10831	7773
10831	14263
14325	701
4231	701
4231	1239
4231	3737
4231	7337
4231	11534
2379	701
2379	1239
2379	11047
2379	12090
2379	13927
11079	701
11079	6997
11079	7189
3803	701
3803	5486
3803	6079
3803	6249
3803	11034
3803	11281
6197	701
6197	6570
6197	11680
6197	11712
6197	12122
6197	12272
5486	701
5486	1241
5486	3561
5486	3803
5486	8544
5486	12400
5486	12441
5486	12660
5486	12736
5486	12789
11829	701
11829	5673
11829	11829
6629	701
10368	701
10368	2914
10368	6461
11010	701
11010	1239
13588	701
11554	701
11554	3561
5713	701
5713	2856
5713	3561
5713	5551
5713	5710
5713	5713
5713	6083
5713	6089
5713	7018
5713	7020
5713	7390
5713	7460
5713	8094
5713	10474
5713	10505
5713	11157
5713	11744
5713	11845
5713	13519
4587	701
5049	701
5049	2548
5049	3561
5049	5049
5049	10910
2697	701
2697	4755
10933	701
10933	1239
2003	701
5076	701
5076	5076
5076	6347
6104	701
6104	1740
6104	6104
11011	701
11011	1239
10849	701
7301	701
7301	1327
11939	701
3378	701
3378	3369
7726	701
7726	3561
7726	7018
4500	701
4500	4500
4500	8043
10695	701
10695	7018
10695	13965
6429	701
6429	6453
6429	6471
6429	7004
6429	7993
6429	13643
6429	61100
7809	701
10857	701
10857	3561
7795	701
7795	3549
7795	4565
6130	701
6130	2548
6130	3561
6130	6130
6419	701
6419	10506
2015	701
2015	6259
2015	6347
7764	701
5752	701
6065	701
6065	6503
6065	10420
6065	11172
1280	701
1280	3563
1280	3951
1280	6123
1280	6453
1280	7091
1280	7922
1280	11388
3820	701
3820	1785
3831	701
3831	1239
3831	3561
3831	5003
3831	7958
3831	8166
3831	10532
3831	10958
3831	11775
3831	11918
3831	11942
5763	701
5763	4323
5763	6395
4195	701
10655	701
4566	701
3955	701
8105	701
8105	1239
5647	701
5647	1785
10440	701
10440	1239
10440	3770
10440	3967
10440	10367
10440	11804
10440	11869
5778	701
5778	1239
5778	10843
5778	10935
5778	11043
5778	11288
8551	701
8551	6453
8551	8203
8551	8347
8551	8551
8551	8885
8551	8894
8551	12408
8551	12752
4151	701
4151	4151
4151	6582
10967	701
10967	1740
11649	701
11649	8016
14120	701
5533	701
5533	6765
1666	701
1666	1668
1666	1673
1666	1682
1666	10681
3799	701
3799	1326
3799	2548
3799	3799
7762	701
11286	701
11286	7018
8060	701
4314	701
4314	11923
4314	13924
6619	701
6619	5727
6619	6619
6619	9633
3816	701
3816	1239
3816	3603
3816	4005
3816	7018
3816	11053
3816	11237
7087	701
7087	3561
7087	3603
7087	7087
7087	11053
11648	701
11648	3561
10249	701
10249	3561
10249	10249
7617	701
7617	4736
7617	7474
7617	7492
7617	7617
7617	7702
7617	9268
7617	9421
7617	9476
7617	9651
10853	701
10853	1239
10853	5737
5683	701
5683	3561
5683	5551
5683	5639
5683	5666
5683	6079
5683	6233
5683	6941
5683	7474
5683	9658
5683	10252
5683	10292
5683	10660
5683	11139
5683	11269
5683	11516
5683	11556
5683	11675
5683	11994
5683	12116
5683	12541
6554	701
6386	701
6386	10921
7358	701
7358	1740
2052	701
11892	701
11892	11806
11892	11892
7253	701
7253	1239
7253	3561
7253	6467
7253	7253
7253	10770
8188	701
8188	1740
7115	701
7115	1239
7115	2548
10805	701
10805	2548
10805	3967
10805	10805
6948	701
6948	6221
6948	8001
6948	8002
6948	10910
5939	701
5939	721
2749	701
2749	721
11911	701
7876	701
7876	1239
4230	701
4230	3561
4230	4005
4230	4230
4230	5772
4230	6125
4230	6453
4230	6543
4230	7063
4230	7162
4230	7365
4230	7414
4230	7738
4230	8141
4230	8167
4230	10362
4230	10412
4230	10417
4230	10429
4230	10454
4230	10495
4230	10670
4230	10688
4230	10704
4230	10733
4230	10875
4230	10881
4230	10906
4230	10938
4230	10954
4230	11156
4230	11180
4230	11271
4230	11284
4230	11390
4230	11415
4230	11419
4230	11431
4230	11706
4230	11800
4230	11801
4230	11802
4230	11896
4230	11921
4230	11993
4230	12135
4230	12136
4230	12140
4230	13320
4230	13353
4230	13761
4230	13874
4230	13914
4230	14026
4230	14204
8006	701
8006	7037
8006	8006
8006	11407
2011	701
10457	701
10457	10910
8156	701
5097	701
5097	1239
5097	2828
5097	3549
5097	5097
5097	5676
5097	7344
5097	11020
3741	701
3741	4005
3741	6180
3741	7018
3741	7460
3741	10474
3741	10798
3741	11845
3741	14115
14032	701
3593	701
3593	1239
7178	701
7178	1740
6383	701
6383	4454
13567	701
13567	1239
6254	701
2941	701
2941	2941
2941	6467
2941	7424
2941	11480
10275	701
10275	6648
11202	701
11778	701
11778	3384
11778	3561
12225	701
12225	3384
12225	12225
3623	701
3625	701
3625	3561
6315	701
11930	701
11930	7018
7256	701
3505	701
3505	1239
3505	11366
2033	701
2033	2033
2033	4969
2033	6347
11176	701
11176	2548
6448	701
10799	701
10799	1239
7838	701
7838	7018
3554	701
3554	1239
3554	3554
3554	6203
3554	6467
3554	11842
7183	701
8172	701
8172	2548
4569	701
4569	2548
10738	701
7894	701
6482	701
6482	3561
6387	701
6387	4454
6387	6387
10409	701
5079	701
7741	701
6372	701
6372	1239
6372	6372
6372	7021
6372	12268
3502	701
3502	1239
3502	3561
3502	7018
6384	701
7317	701
4356	701
4356	6993
2019	701
13717	701
13717	1239
4243	701
4243	1239
4243	3561
6248	701
6248	1239
6248	2914
6248	6248
5668	701
5668	3561
6283	701
6283	4006
10363	701
10363	2914
6062	701
6062	1239
6062	5696
6062	6062
6062	6598
6062	10583
11111	701
6335	701
6335	2548
6335	6113
6335	6335
6335	6395
3591	701
3591	10490
6382	701
6382	4454
7892	701
7892	4454
13463	701
13463	3561
10604	701
10604	1239
11790	701
11790	1324
11790	11790
10995	701
10995	1740
3569	701
6745	701
6745	1755
6745	1849
6745	2914
6745	3333
6745	3549
6745	5459
6745	6745
6745	8902
13512	701
13512	10911
13512	13512
10455	701
10455	1325
10455	1740
10724	701
6582	701
6582	3561
6582	4151
6582	6582
6582	11371
6582	13555
4277	701
4277	5646
4277	11466
10846	701
10846	7018
10271	701
10271	10271
13456	701
13456	2914
6499	701
6499	3743
6499	13415
6499	13427
6499	13561
5714	701
5714	1239
5714	4200
7106	701
7106	1225
7106	7106
11743	701
11743	3561
14379	701
4979	701
4979	1239
2276	701
2276	3561
5705	701
5705	2828
5705	3356
5705	5705
5705	7226
5705	11116
10532	701
10532	2548
10532	3831
10532	10532
12195	701
12195	3561
2860	701
2860	2548
2860	5516
2860	8458
2860	8657
2860	8826
2860	9118
2860	12527
2860	12603
13541	701
13541	2685
13541	13541
10960	701
10960	2548
6064	701
6064	3356
6064	6064
6064	11888
11640	701
11640	1740
10882	701
10882	1239
10882	2548
10882	10882
10882	64333
10790	701
10790	6465
4364	701
4530	701
5798	701
5798	2914
9116	701
9116	6453
9116	6888
9116	8944
9116	9116
9116	9168
9116	12408
9116	12753
9116	12849
9071	701
12491	701
7837	701
7837	2548
7837	3549
7837	7837
11528	701
11528	1239
3768	701
3768	1239
3768	5622
13413	701
13413	10685
13816	701
13816	7132
6303	701
10745	701
10745	2548
8837	701
8837	1833
11178	701
11178	3356
13905	701
13905	7018
6302	701
6302	1239
6302	6347
6302	11766
6589	701
3855	701
11533	701
11533	3561
6459	701
6459	1239
6459	13913
4927	701
4927	4927
4927	7018
3079	701
4996	701
4996	3967
4996	4996
1975	701
1975	3561
1975	7018
7766	701
7766	3356
7748	701
7748	3561
7748	7748
7148	701
7148	702
7148	6453
8063	701
8063	3464
11350	701
11507	701
11507	3561
11507	7189
11507	7745
5002	701
13323	701
13323	3561
13323	10910
13323	13323
11040	701
11040	3561
11040	12179
13322	701
13322	3561
13322	11854
13322	13322
8126	701
4374	701
4374	1740
4374	11289
4374	12051
4374	12230
10907	701
5703	701
4372	701
4372	6347
11012	701
11012	1239
11012	3561
5757	701
3113	701
6195	701
6195	1239
6195	1290
6195	1849
6195	3561
6195	6195
4309	701
4309	1740
7078	701
7078	5650
7078	7078
7078	10920
11634	701
11634	7018
7819	701
7819	5641
6530	701
6530	2914
6530	3561
5580	701
5580	3244
6790	701
6790	1755
6790	3340
6790	5554
6790	6722
6790	6790
11042	701
11042	2614
11042	3208
11042	3233
11042	3245
11042	3549
11042	4200
11042	5396
11042	5595
11042	6461
11042	6663
11042	6715
11042	6741
11042	6778
11042	6822
11042	6830
11042	7738
11042	8197
11042	8212
11042	8293
11042	8362
11042	8390
11042	8415
11042	8429
11042	8445
11042	8456
11042	8466
11042	8517
11042	8534
11042	8555
